personid,RelativeID,KindredID,MaID,PaID,sex,deceased,suicide,bdate,ddate,gen,Age
7055,7055,555244,21817,11743,M,N,N,1956.0,,7,60.0
9578,9578,555244,20486,20487,F,N,N,1962.0,,6,54.0
12864,12864,555244,65623,65624,M,Y,N,1976.0,1978.0,8,2.0
18929,18929,555244,5283,5282,F,N,N,1978.0,,7,38.0
25866,25866,555244,39354,39355,F,N,N,1981.0,,7,35.0
44262,44262,555244,4835,31694,F,N,N,1956.0,,7,60.0
47568,47568,555244,21889,21892,F,N,N,1976.0,,7,40.0
51651,51651,555244,52208,31548,M,N,N,1983.0,,6,33.0
57652,57652,555244,48917,48916,M,N,N,1963.0,,7,53.0
60854,60854,555244,60855,63453,F,N,N,1982.0,,7,34.0
60855,60855,555244,38376168,0,F,N,N,1949.0,,6,67.0
60868,60868,555244,60869,60871,F,N,N,1985.0,,7,31.0
60869,60869,555244,0,0,F,N,N,1957.0,,6,59.0
60871,60871,555244,28868,28869,M,N,N,1951.0,,6,65.0
728,728,555244,2642,65776,F,N,N,1985.0,,7,31.0
9904,9904,555244,68017,0,F,N,N,1982.0,,8,34.0
10104,10104,555244,0,0,M,N,N,1954.0,,6,62.0
13421,13421,555244,18221,13424,F,N,N,1978.0,,8,38.0
13424,13424,555244,52362,52361,M,N,N,1956.0,,7,60.0
23594,23594,555244,7980,7978,F,N,N,1957.0,,7,59.0
37567,37567,555244,16161,16158,F,N,N,1961.0,,7,55.0
43620,43620,555244,43622,41304,M,N,N,1979.0,,7,37.0
43622,43622,555244,36634,36632,F,N,N,1943.0,,6,73.0
44675,44675,555244,39036933,0,M,N,N,1946.0,,6,70.0
48091,48091,555244,17542,17541,M,N,N,1960.0,,6,56.0
50169,50169,555244,50170,50171,F,N,N,1985.0,,8,31.0
50170,50170,555244,42097,42096,F,N,N,1957.0,,7,59.0
50171,50171,555244,0,0,M,N,N,1959.0,,7,57.0
50451,50451,555244,50456,46555,F,N,N,1978.0,,7,38.0
50456,50456,555244,0,0,F,N,N,1958.0,,6,58.0
57114,57114,555244,14503,14504,F,N,N,1977.0,,7,39.0
5437,5437,555244,5438,5439,M,N,N,1978.0,,7,38.0
5438,5438,555244,42463,0,F,N,N,1961.0,,6,55.0
5439,5439,555244,0,0,M,N,N,1957.0,,6,59.0
5454,5454,555244,5455,5456,F,N,N,1977.0,,7,39.0
5455,5455,555244,3737,3732,F,N,N,1948.0,,6,68.0
5456,5456,555244,0,0,M,Y,N,1939.0,2004.0,6,65.0
5501,5501,555244,13830,59998,F,Y,N,1961.0,2008.0,6,47.0
5503,5503,555244,0,0,M,Y,N,1956.0,2002.0,6,46.0
5520,5520,555244,24467,50067,F,N,N,1984.0,,7,32.0
13159,13159,555244,39354,39355,F,N,N,1978.0,,7,38.0
20034,20034,555244,51906,35631,F,N,N,1952.0,,6,64.0
20154,20154,555244,64735,64736,F,N,N,1984.0,,7,32.0
34556,34556,555244,0,0,F,N,N,1968.0,,7,48.0
34559,34559,555244,37453,31422,M,N,N,1955.0,,7,61.0
37398,37398,555244,37399,37405,F,N,N,1984.0,,7,32.0
37399,37399,555244,59456,59455,F,N,N,1963.0,,6,53.0
37405,37405,555244,0,0,M,N,N,1952.0,,6,64.0
37675,37675,555244,37676,37677,F,N,N,1985.0,,7,31.0
37676,37676,555244,0,0,F,N,N,1965.0,,6,51.0
37677,37677,555244,17531,17530,M,N,N,1949.0,,6,67.0
40004,40004,555244,40005,40006,F,N,N,1977.0,,8,39.0
40005,40005,555244,44011,44010,F,N,N,1966.0,,7,50.0
40006,40006,555244,0,0,M,N,N,1964.0,,7,52.0
41589,41589,555244,42463,42462,F,N,N,1969.0,,6,47.0
45290,45290,555244,11340,51856,F,N,N,1962.0,,6,54.0
46149,46149,555244,38988,38989,F,N,N,1947.0,,7,69.0
52244,52244,555244,2642,65776,M,N,N,1978.0,,7,38.0
58603,58603,555244,58606,57652,F,N,N,1981.0,,8,35.0
58606,58606,555244,0,0,F,N,N,1965.0,,7,51.0
2011,2011,555244,5283,5282,M,N,N,1980.0,,7,36.0
26390,26390,555244,0,0,M,N,N,1970.0,,7,46.0
31062,31062,555244,37985,37984,F,N,N,1959.0,,5,57.0
31206,31206,555244,65623,65624,M,N,N,1985.0,,8,31.0
37046,37046,555244,39129144,0,F,N,N,1964.0,,7,52.0
37096,37096,555244,43622,41304,M,N,N,1986.0,,7,30.0
38364,38364,555244,5438,5439,F,N,N,1981.0,,7,35.0
38793,38793,555244,52362,52361,F,N,N,1960.0,,7,56.0
41674,41674,555244,41675,41678,F,N,N,1982.0,,7,34.0
41675,41675,555244,147,46559,F,N,N,1945.0,,6,71.0
41678,41678,555244,0,0,M,Y,N,1947.0,2003.0,6,56.0
43795,43795,555244,18188,18189,F,N,N,1978.0,,8,38.0
46203,46203,555244,46204,46205,F,N,N,1981.0,,8,35.0
46204,46204,555244,28975,28978,F,N,N,1959.0,,7,57.0
46205,46205,555244,0,0,M,Y,Y,1960.0,2013.0,7,53.0
48429,48429,555244,48430,48435,F,Y,N,1985.0,2007.0,8,22.0
48430,48430,555244,34526,43630,F,Y,N,1966.0,2004.0,7,38.0
48435,48435,555244,0,0,M,Y,N,1962.0,1992.0,7,30.0
48513,48513,555244,17120,17121,F,N,N,1968.0,,6,48.0
66102,66102,555244,5283,5282,M,N,N,1979.0,,7,37.0
5963,5963,555244,58825,58824,M,N,N,1964.0,,7,52.0
20888,20888,555244,36199,44675,F,N,N,1960.0,,7,56.0
22041,22041,555244,44262,11060,F,N,N,1986.0,,8,30.0
25754,25754,555244,34556,34559,F,N,N,1980.0,,8,36.0
25796,25796,555244,6136,6137,F,N,N,1982.0,,7,34.0
30905,30905,555244,5501,5503,F,N,N,1986.0,,7,30.0
65594,65594,555244,37046,66816,F,N,N,1982.0,,8,34.0
10681,10681,555244,45755,26390,F,N,N,1987.0,,8,29.0
35733,35733,555244,21696,21667,F,N,N,1970.0,,6,46.0
37214,37214,555244,48910,48908,F,N,N,1961.0,,7,55.0
41353,41353,555244,21888,21893,F,N,N,1967.0,,7,49.0
41354,41354,555244,0,0,M,N,N,1967.0,,7,49.0
46171,46171,555244,2576,46173,F,N,N,1982.0,,8,34.0
46173,46173,555244,0,0,M,N,N,1965.0,,7,51.0
58892,58892,555244,17542,17541,F,Y,Y,1956.0,1993.0,6,37.0
14197,14197,555244,26938,26939,F,N,N,1987.0,,8,29.0
35631,35631,555244,31214,31215,M,Y,N,1921.0,1988.0,5,67.0
2646,2646,555244,48687,48684,M,Y,N,1941.0,1992.0,6,51.0
7085,7085,555244,2642,65776,M,N,N,1991.0,,7,25.0
30474,30474,555244,35002,17986,F,N,N,1964.0,,7,52.0
64894,64894,555244,36199,44675,F,N,N,1971.0,,7,45.0
570,570,555244,0,0,M,Y,N,1927.0,1998.0,6,71.0
572,572,555244,6419,10482,F,Y,N,1932.0,1995.0,6,63.0
22915,22915,555244,22916,22917,F,N,N,1986.0,,8,30.0
22916,22916,555244,239,241,F,N,N,1963.0,,7,53.0
22917,22917,555244,39331177,0,M,N,N,1960.0,,7,56.0
27400,27400,555244,51615,11092,F,N,N,1970.0,,7,46.0
51652,51652,555244,0,0,F,N,N,1964.0,,7,52.0
52819,52819,555244,27663,27664,F,N,N,1967.0,,6,49.0
54889,54889,555244,41759,41760,F,N,N,1964.0,,6,52.0
54892,54892,555244,0,0,M,N,N,1964.0,,6,52.0
59044,59044,555244,53550,59048,F,N,N,1986.0,,8,30.0
59048,59048,555244,52835,52832,M,N,N,1959.0,,7,57.0
62637,62637,555244,5455,5456,F,N,N,1973.0,,7,43.0
25963,25963,555244,0,0,F,N,N,1988.0,,8,28.0
30123,30123,555244,9578,0,F,N,N,1983.0,,7,33.0
35012,35012,555244,35013,0,F,N,N,1984.0,,8,32.0
35013,35013,555244,55643,55640,F,N,N,1967.0,,7,49.0
37152,37152,555244,37153,0,F,N,N,1984.0,,8,32.0
37153,37153,555244,20034,0,F,N,N,1973.0,,7,43.0
48130,48130,555244,62605,0,F,N,N,1983.0,,8,33.0
52832,52832,555244,0,0,M,Y,N,1936.0,1998.0,6,62.0
52835,52835,555244,48687,37953,F,Y,N,1945.0,2000.0,6,55.0
61647,61647,555244,56956,15781,F,N,N,1982.0,,6,34.0
49487,49487,555244,10736,42285,F,N,N,1962.0,,6,54.0
490,490,555244,491,0,F,N,N,1976.0,,7,40.0
491,491,555244,45497,29716,F,N,N,1955.0,,6,61.0
3094,3094,555244,0,0,F,Y,N,1925.0,2010.0,5,85.0
4833,4833,555244,37676,37677,F,N,N,1984.0,,7,32.0
5876,5876,555244,62637,0,F,N,N,1984.0,,8,32.0
42120,42120,555244,2576,46173,M,Y,Y,1983.0,2015.0,8,32.0
42534,42534,555244,49619,0,F,N,N,1991.0,,7,25.0
42820,42820,555244,5283,5282,M,N,N,1990.0,,7,26.0
11237,11237,555244,42275,42276,F,Y,N,1939.0,2001.0,6,62.0
16158,16158,555244,0,0,M,Y,N,1925.0,2000.0,6,75.0
16161,16161,555244,5446,65755,F,Y,N,1937.0,2018.0,6,81.0
57721,57721,555244,3647,3648,F,Y,N,1942.0,1982.0,6,40.0
62222,62222,555244,47358,47359,M,Y,Y,1953.0,1979.0,6,26.0
63687,63687,555244,0,0,M,Y,N,1918.0,1978.0,5,60.0
65401,65401,555244,45239,45238,F,Y,N,1908.0,1986.0,5,78.0
1937,1937,555244,0,0,M,Y,N,1915.0,1980.0,5,65.0
6857,6857,555244,36512,50370,F,Y,N,1919.0,1980.0,5,61.0
10482,10482,555244,8375,8376,M,Y,N,1913.0,1990.0,5,77.0
10524,10524,555244,37990,37993,M,Y,N,1924.0,1984.0,5,60.0
64393,64393,555244,64394,0,M,N,N,1992.0,,8,24.0
64394,64394,555244,35708,35709,F,N,N,1975.0,,7,41.0
615,615,555244,1997,0,M,N,N,1967.0,,7,49.0
6840,6840,555244,5438,5439,M,Y,Y,1992.0,2012.0,7,20.0
7445,7445,555244,37214,0,M,N,N,1986.0,,8,30.0
8182,8182,555244,22248,22249,F,N,N,1965.0,,6,51.0
8446,8446,555244,47837,0,F,N,N,1967.0,,6,49.0
8619,8619,555244,8620,0,F,N,N,1988.0,,8,28.0
8620,8620,555244,41675,0,F,N,N,1969.0,,7,47.0
8776,8776,555244,0,0,F,N,N,1972.0,,7,44.0
20980,20980,555244,41353,41354,F,N,N,1988.0,,8,28.0
29027,29027,555244,14116,0,F,N,N,1993.0,,7,23.0
34102,34102,555244,0,0,F,N,N,1991.0,,7,25.0
42072,42072,555244,5283,5282,M,N,N,1993.0,,7,23.0
42508,42508,555244,59506,35305,F,N,N,1977.0,,8,39.0
43046,43046,555244,18522,5963,F,N,N,1987.0,,8,29.0
43658,43658,555244,43659,0,M,N,N,1987.0,,8,29.0
43659,43659,555244,31598,31627,F,N,N,1973.0,,7,43.0
57473,57473,555244,52011,52012,F,N,N,1974.0,,8,42.0
57485,57485,555244,16161,16158,F,N,N,1963.0,,7,53.0
63419,63419,555244,11237,0,F,N,N,1951.0,,7,65.0
191,191,555244,17120,17121,M,N,N,1959.0,,6,57.0
4197,4197,555244,14720,0,F,N,N,1969.0,,8,47.0
19952,19952,555244,56492,0,M,N,N,1971.0,,7,45.0
22385,22385,555244,0,0,F,N,N,1988.0,,8,28.0
30983,30983,555244,46149,0,F,N,N,1965.0,,8,51.0
39185,39185,555244,52067,52068,F,N,N,1975.0,,7,41.0
40269,40269,555244,39817,42711,F,N,N,1967.0,,7,49.0
42847,42847,555244,41589,0,F,N,N,1987.0,,7,29.0
56829,56829,555244,56831,0,M,N,N,1987.0,,9,29.0
56831,56831,555244,57491,63113,F,N,N,1967.0,,8,49.0
58810,58810,555244,45290,0,F,N,N,1988.0,,7,28.0
60829,60829,555244,60830,0,M,N,N,1996.0,,8,20.0
60830,60830,555244,4292,10104,F,N,N,1979.0,,7,37.0
64387,64387,555244,8776,64389,F,Y,Y,1995.0,2016.0,8,21.0
64389,64389,555244,31281,0,M,N,N,1970.0,,7,46.0
3981,3981,555244,43622,41304,M,N,N,1972.0,,7,44.0
14345,14345,555244,35002,17986,M,N,N,1961.0,,7,55.0
16519,16519,555244,39996,39998,F,N,N,1966.0,,6,50.0
24673,24673,555244,20888,0,M,N,N,1988.0,,8,28.0
28747,28747,555244,37453,31422,F,Y,N,1968.0,2010.0,7,42.0
28877,28877,555244,28881,28882,M,N,N,1992.0,,9,24.0
28881,28881,555244,36874,36586,F,Y,Y,1972.0,2012.0,8,40.0
28882,28882,555244,0,0,M,N,N,1970.0,,8,46.0
29033,29033,555244,16161,16158,F,N,N,1966.0,,7,50.0
29179,29179,555244,29180,0,M,N,N,1998.0,,8,18.0
29180,29180,555244,58601,47255,F,N,N,1973.0,,7,43.0
49506,49506,555244,21711,41880,F,N,N,1975.0,,7,41.0
57492,57492,555244,57494,0,M,N,N,1989.0,,8,27.0
57494,57494,555244,4292,10104,F,N,N,1973.0,,7,43.0
19959,19959,555244,26937,0,M,N,N,1993.0,,9,23.0
26607,26607,555244,41675,41678,F,N,N,1971.0,,7,45.0
36155,36155,555244,14720,0,F,N,N,1974.0,,8,42.0
42171,42171,555244,42173,0,M,N,N,1998.0,,8,18.0
42173,42173,555244,61831,21887,F,N,N,1974.0,,7,42.0
44040,44040,555244,53758,37085,F,N,N,1977.0,,8,39.0
44249,44249,555244,44250,0,F,N,N,1990.0,,8,26.0
44250,44250,555244,19538,13996,F,N,N,1974.0,,7,42.0
50208,50208,555244,36874,36586,F,Y,N,1969.0,2017.0,8,48.0
14685,14685,555244,14686,0,M,N,N,1989.0,,9,27.0
14686,14686,555244,27445,27446,F,N,N,1970.0,,8,46.0
21869,21869,555244,39354,39355,M,Y,Y,1992.0,2021.0,7,29.0
24858,24858,555244,54889,54892,F,N,N,1989.0,,7,27.0
57379,57379,555244,36634,36632,M,N,N,1946.0,,6,70.0
10395,10395,555244,43622,41304,M,N,N,1972.0,,7,44.0
10770,10770,555244,0,0,F,N,N,1977.0,,6,39.0
11078,11078,555244,11079,0,F,N,N,1991.0,,9,25.0
11079,11079,555244,38793,0,F,N,N,1979.0,,8,37.0
27835,27835,555244,27845,0,M,N,N,1991.0,,9,25.0
27845,27845,555244,16462,35305,F,N,N,1972.0,,8,44.0
40516,40516,555244,40517,5307,F,N,N,1990.0,,8,26.0
40517,40517,555244,0,0,F,N,N,1978.0,,7,38.0
40554,40554,555244,5283,5282,M,N,N,1979.0,,7,37.0
43231,43231,555244,33152,33153,F,N,N,1979.0,,7,37.0
63349,63349,555244,4170,42714,F,N,N,1973.0,,7,43.0
5920,5920,555244,5922,5923,F,N,N,1993.0,,7,23.0
5922,5922,555244,0,0,F,N,N,1974.0,,6,42.0
5923,5923,555244,24561,24560,M,Y,Y,1968.0,2006.0,6,38.0
20416,20416,555244,65498,65499,F,N,N,1976.0,,6,40.0
28073,28073,555244,28074,0,F,N,N,1991.0,,8,25.0
28074,28074,555244,44617,14362,F,N,N,1975.0,,7,41.0
28075,28075,555244,28076,0,M,N,N,1997.0,,8,19.0
28076,28076,555244,13844,13845,F,N,N,1979.0,,7,37.0
61008,61008,555244,27947,0,M,N,N,1998.0,,8,18.0
63562,63562,555244,62871,0,M,N,N,1998.0,,8,18.0
64296,64296,555244,20154,0,F,N,N,1992.0,,8,24.0
4818,4818,555244,13243,0,F,N,N,1996.0,,9,20.0
9243,9243,555244,28881,28882,M,N,N,1999.0,,9,17.0
7493,7493,555244,4833,0,F,N,N,1992.0,,8,24.0
14480,14480,555244,14481,14482,M,N,N,1999.0,,8,17.0
14481,14481,555244,43622,41304,F,Y,Y,1973.0,2017.0,7,44.0
14482,14482,555244,0,0,M,N,N,1975.0,,7,41.0
19116,19116,555244,21877,0,M,N,N,1998.0,,8,18.0
23667,23667,555244,7053,0,F,N,N,2000.0,,9,16.0
50697,50697,555244,24183,0,F,N,N,1994.0,,8,22.0
48421,48421,555244,30441,12334,F,N,N,1982.0,,8,34.0
63231,63231,555244,62871,0,F,N,N,2000.0,,8,16.0
26875,26875,555244,50801,54665,F,Y,N,1916.0,1999.0,5,83.0
29154,29154,555244,0,0,F,N,N,1919.0,,5,97.0
58201,58201,555244,10073,10069,F,N,N,1924.0,,5,92.0
66353,66353,555244,0,0,M,N,N,1937.0,,6,79.0
426,426,555244,3094,8976,F,Y,N,1939.0,2010.0,6,71.0
427,427,555244,0,0,M,Y,N,1939.0,2005.0,6,66.0
17119,17119,555244,17120,17121,M,Y,N,1961.0,1962.0,6,1.0
17120,17120,555244,0,0,F,Y,N,1930.0,1974.0,5,44.0
17121,17121,555244,45239,45238,M,Y,N,1932.0,2012.0,5,80.0
18513,18513,555244,45239,45238,M,Y,Y,1910.0,1964.0,5,54.0
6927,6927,555244,48687,37953,F,Y,Y,1943.0,1961.0,6,18.0
63113,63113,555244,0,0,M,Y,N,1940.0,1994.0,7,54.0
13996,13996,555244,0,0,M,N,N,1951.0,,6,65.0
50314,50314,555244,37985,37984,M,Y,Y,1958.0,1978.0,5,20.0
7978,7978,555244,0,0,M,Y,N,1931.0,1977.0,6,46.0
7980,7980,555244,52136,52135,F,Y,N,1934.0,1999.0,6,65.0
9452,9452,555244,30036,30037,M,Y,Y,1924.0,1980.0,6,56.0
9529,9529,555244,63709,33596,M,Y,N,1977.0,1980.0,6,3.0
21817,21817,555244,6857,1937,F,Y,N,1932.0,2000.0,6,68.0
53758,53758,555244,38988,38989,F,Y,N,1950.0,2002.0,7,52.0
147,147,555244,45239,45238,F,Y,N,1920.0,2009.0,5,89.0
724,724,555244,36551,0,M,Y,N,1933.0,2009.0,6,76.0
4835,4835,555244,0,0,F,N,N,1933.0,,6,83.0
21711,21711,555244,38283947,0,F,N,N,1940.0,,6,76.0
31694,31694,555244,13745,13744,M,Y,N,1933.0,1996.0,6,63.0
46559,46559,555244,0,0,M,Y,N,1916.0,2005.0,5,89.0
54211,54211,555244,20233,20234,M,N,N,1943.0,,5,73.0
4932,4932,555244,48713,48712,M,Y,N,1943.0,2014.0,6,71.0
30768,30768,555244,30036,30037,F,Y,N,1928.0,2005.0,6,77.0
30770,30770,555244,30771,9452,F,Y,N,1944.0,2011.0,7,67.0
30771,30771,555244,0,0,F,N,N,1933.0,,6,83.0
35305,35305,555244,7980,7978,M,Y,N,1953.0,2015.0,7,62.0
43576,43576,555244,28084,10524,M,N,N,1947.0,,6,69.0
66619,66619,555244,29154,18513,F,N,N,1947.0,,6,69.0
1997,1997,555244,42524,42010,F,Y,N,1945.0,2007.0,6,62.0
34792,34792,555244,37985,37984,M,N,N,1955.0,,5,61.0
44655,44655,555244,17537,17536,F,N,N,1946.0,,6,70.0
59506,59506,555244,0,0,F,Y,N,1955.0,2016.0,7,61.0
65385,65385,555244,30771,9452,M,N,N,1948.0,,7,68.0
2671,2671,555244,0,0,F,N,N,1949.0,,6,67.0
4292,4292,555244,48713,48712,F,N,N,1949.0,,6,67.0
36586,36586,555244,16161,16158,M,N,N,1952.0,,7,64.0
166,166,555244,37985,37984,F,N,N,1957.0,,5,59.0
11741,11741,555244,21817,11743,F,N,N,1952.0,,7,64.0
11743,11743,555244,0,0,M,N,N,1932.0,,6,84.0
15689,15689,555244,15690,15691,F,N,N,1957.0,,6,59.0
15690,15690,555244,0,0,F,Y,N,1931.0,2018.0,5,87.0
15691,15691,555244,10073,10069,M,Y,Y,1927.0,1999.0,5,72.0
33122,33122,555244,3094,8976,F,N,N,1941.0,,6,75.0
43630,43630,555244,0,0,M,Y,N,1927.0,2004.0,6,77.0
44617,44617,555244,53677,53679,F,N,N,1934.0,,6,82.0
27373,27373,555244,52208,31548,M,Y,N,1986.0,1987.0,6,1.0
41880,41880,555244,7848,7847,M,N,N,1941.0,,6,75.0
51615,51615,555244,34072,0,F,Y,N,1951.0,2017.0,6,66.0
17649,17649,555244,18250,0,M,N,N,1974.0,,7,42.0
18757,18757,555244,0,0,F,N,N,1937.0,,6,79.0
18758,18758,555244,36619,36620,M,N,N,1941.0,,6,75.0
21954,21954,555244,1733,1734,M,N,N,1942.0,,6,74.0
31627,31627,555244,0,0,M,N,N,1937.0,,6,79.0
52067,52067,555244,0,0,F,N,N,1940.0,,6,76.0
52068,52068,555244,43966,43964,M,N,N,1944.0,,6,72.0
64937,64937,555244,64938,43576,F,N,N,1970.0,,7,46.0
64938,64938,555244,0,0,F,N,N,1951.0,,6,65.0
20012,20012,555244,46584,0,M,N,N,1944.0,,6,72.0
66580,66580,555244,16161,16158,M,N,N,1951.0,,7,65.0
36874,36874,555244,0,0,F,Y,N,1960.0,2002.0,7,42.0
49961,49961,555244,47358,47359,F,N,N,1941.0,,6,75.0
18431,18431,555244,2671,57379,F,N,N,1972.0,,7,44.0
62274,62274,555244,58792,0,F,N,N,1970.0,,8,46.0
67146,67146,555244,43622,41304,M,N,N,1973.0,,7,43.0
67802,67802,555244,39354,39355,F,N,N,1976.0,,7,40.0
22644,22644,555244,5283,5282,F,N,N,1978.0,,7,38.0
62230,62230,555244,11741,6203,F,N,N,1973.0,,8,43.0
65249,65249,555244,4430,4435,M,N,N,1981.0,,7,35.0
66945,66945,555244,63709,33596,M,N,N,1981.0,,6,35.0
239,239,555244,49203,49202,F,N,N,1946.0,,6,70.0
241,241,555244,0,0,M,N,N,1939.0,,6,77.0
5279,5279,555244,64938,43576,M,N,N,1978.0,,7,38.0
8710,8710,555244,5283,5282,F,N,N,1977.0,,7,39.0
40048,40048,555244,59230,59232,F,N,N,1980.0,,8,36.0
43175,43175,555244,2642,65776,M,N,N,1976.0,,7,40.0
56243,56243,555244,68013,68014,F,N,N,1981.0,,8,35.0
7813,7813,555244,7817,7818,F,N,N,1978.0,,8,38.0
7817,7817,555244,0,0,F,Y,N,1961.0,1997.0,7,36.0
7818,7818,555244,60951,32822,M,N,N,1954.0,,7,62.0
12334,12334,555244,2312,2313,M,Y,N,1955.0,2003.0,7,48.0
13251,13251,555244,62106,0,M,N,N,1975.0,,7,41.0
33556,33556,555244,39817,42711,M,Y,Y,1965.0,2001.0,7,36.0
40659,40659,555244,40048,0,F,N,N,1995.0,,9,21.0
40712,40712,555244,16161,16158,F,N,N,1966.0,,7,50.0
56275,56275,555244,58410,0,M,N,N,1995.0,,9,21.0
47338,47338,555244,23536,0,M,N,N,2002.0,,7,14.0
50530,50530,555244,44040,0,F,N,N,2001.0,,9,15.0
39246,39246,555244,39185,0,M,N,N,2000.0,,8,16.0
35002,35002,555244,65184,65185,F,Y,N,1946.0,2013.0,6,67.0
21888,21888,555244,0,0,F,N,N,1947.0,,6,69.0
21893,21893,555244,6857,1937,M,N,N,1942.0,,6,74.0
32822,32822,555244,0,0,M,Y,N,1932.0,2005.0,6,73.0
53871,53871,555244,55121,55120,F,Y,N,1963.0,2015.0,7,52.0
10845,10845,555244,37453,31422,F,N,N,1961.0,,7,55.0
21584,21584,555244,1643,0,M,N,N,1985.0,,9,31.0
44317,44317,555244,38311,0,F,N,N,1979.0,,7,37.0
6419,6419,555244,0,0,F,Y,N,1907.0,1996.0,5,89.0
11618,11618,555244,23530,23529,F,N,N,1973.0,,7,43.0
18922,18922,555244,20233,20234,F,Y,N,1935.0,2004.0,5,69.0
21667,21667,555244,0,0,M,N,N,1935.0,,5,81.0
21696,21696,555244,4722,4724,F,N,N,1935.0,,5,81.0
530,530,555244,14720,0,M,N,N,1971.0,,8,45.0
931,931,555244,14720,0,M,N,N,1975.0,,8,41.0
9130,9130,555244,49514,0,F,N,N,1977.0,,8,39.0
10435,10435,555244,48687,0,M,Y,N,1928.0,1948.0,6,20.0
67312,67312,555244,13421,0,F,N,N,1997.0,,9,19.0
3205,3205,555244,62230,0,F,N,N,2004.0,,9,12.0
4505,4505,555244,43795,0,F,N,N,2000.0,,9,16.0
9721,9721,555244,11618,0,F,N,N,1995.0,,8,21.0
36579,36579,555244,63349,0,F,N,N,1995.0,,8,21.0
20619,20619,555244,14481,14482,M,N,N,2001.0,,8,15.0
59093,59093,555244,25754,0,M,N,N,1996.0,,9,20.0
36199,36199,555244,30087,30085,F,N,N,1950.0,,6,66.0
58784,58784,555244,16161,16158,M,N,N,1965.0,,7,51.0
11267,11267,555244,28707,3748,F,N,N,1940.0,,6,76.0
17986,17986,555244,0,0,M,N,N,1934.0,,6,82.0
5461,5461,555244,13421,0,M,N,N,2003.0,,9,13.0
8291,8291,555244,43231,0,M,N,N,2003.0,,8,13.0
7164,7164,555244,42733,0,F,N,N,2004.0,,9,12.0
25199,25199,555244,7813,0,F,N,N,1999.0,,9,17.0
49150,49150,555244,1643,0,F,N,N,1984.0,,9,32.0
57819,57819,555244,16519,0,M,N,N,1990.0,,7,26.0
59890,59890,555244,57114,0,F,N,N,2006.0,,8,10.0
61430,61430,555244,60868,0,M,N,N,2004.0,,8,12.0
2545,2545,555244,58603,0,M,N,N,1998.0,,9,18.0
17516,17516,555244,27845,0,M,N,N,2003.0,,9,13.0
34641,34641,555244,50169,0,M,N,N,1998.0,,9,18.0
52824,52824,555244,10681,0,M,N,N,1998.0,,9,18.0
20443,20443,555244,29154,18513,F,Y,N,1941.0,1988.0,6,47.0
62488,62488,555244,11267,0,M,N,N,1961.0,,7,55.0
24546,24546,555244,37398,0,M,N,N,2006.0,,8,10.0
32486,32486,555244,47568,0,M,N,N,2007.0,,8,9.0
36180,36180,555244,48429,0,M,N,N,2006.0,,9,10.0
38039,38039,555244,5454,0,F,N,N,2001.0,,8,15.0
59310,59310,555244,40004,0,M,N,N,1999.0,,9,17.0
63130,63130,555244,5520,0,M,N,N,1999.0,,8,17.0
23036,23036,555244,25754,0,M,N,N,1998.0,,9,18.0
2894,2894,555244,60854,0,F,N,N,1999.0,,8,17.0
6922,6922,555244,30905,0,M,N,N,2000.0,,8,16.0
21375,21375,555244,58603,0,F,N,N,2009.0,,9,7.0
23358,23358,555244,25796,0,M,N,N,2008.0,,8,8.0
34117,34117,555244,18431,0,M,N,N,2000.0,,8,16.0
38956,38956,555244,40004,0,F,N,N,2000.0,,9,16.0
38961,38961,555244,40004,0,M,N,N,2008.0,,9,8.0
45066,45066,555244,20416,0,M,N,N,2007.0,,7,9.0
28372,28372,555244,5076,0,F,N,N,1971.0,,7,45.0
62940,62940,555244,2576,46173,M,Y,Y,1991.0,2011.0,8,20.0
5076,5076,555244,60268,34057,F,N,N,1940.0,,6,76.0
42586,42586,555244,48429,0,M,N,N,2003.0,,9,13.0
29892,29892,555244,48421,0,M,N,N,2010.0,,9,6.0
19162,19162,555244,53871,0,F,N,N,2007.0,,8,9.0
35885,35885,555244,14197,0,M,N,N,2003.0,,9,13.0
66084,66084,555244,61647,0,M,N,N,2004.0,,7,12.0
20209,20209,555244,65594,0,F,N,N,2005.0,,9,11.0
31226,31226,555244,52819,0,F,N,N,1998.0,,7,18.0
6453,6453,555244,59044,0,F,N,N,2003.0,,9,13.0
8424,8424,555244,37675,0,F,N,N,2009.0,,8,7.0
11183,11183,555244,47568,0,M,N,N,2010.0,,8,6.0
59182,59182,555244,25963,42120,M,N,N,2011.0,,9,5.0
42861,42861,555244,9904,0,M,N,N,2010.0,,9,6.0
63991,63991,555244,46203,0,M,N,N,2011.0,,9,5.0
9304,9304,555244,8619,0,F,N,N,2005.0,,9,11.0
16471,16471,555244,43795,0,F,N,N,2011.0,,9,5.0
18559,18559,555244,20980,0,F,N,N,2006.0,,9,10.0
54264,54264,555244,43046,0,M,N,N,2012.0,,9,4.0
13465,13465,555244,9904,0,M,N,N,2011.0,,9,5.0
16953,16953,555244,24858,0,M,N,N,2012.0,,8,4.0
41012,41012,555244,64938,43576,F,Y,Y,1971.0,2005.0,7,34.0
57617,57617,555244,29154,18513,M,N,N,1941.0,,6,75.0
56941,56941,555244,0,0,F,N,N,1988.0,,7,28.0
65366,65366,555244,56941,6840,M,N,N,2008.0,,8,8.0
